track_name,artists,year,duration,tempo,track_genre,popularity
She Bop,Cyndi Lauper,1984,3:45,145.0,Pop,67
I Guess That's Why They Call It the Blues,Elton John,1984,4:40,76.0,Pop,74
Joanna,Kool & the Gang,1984,4:22,115.0,Funk,65
Hold Me Now,Thompson Twins,1984,4:47,120.0,New Wave,75
Say It Isn't So,Daryl Hall & John Oates,1984,4:16,110.0,Pop,70
Let's Go Crazy,Prince&the Revolution,1984,4:06,138.0,Rock,80
Self Control,Laura Branigan,1984,3:58,116.0,Pop,66
Talking in Your Sleep,The Romantics,1984,3:46,132.0,Rock,67
Jump (For My Love),The Pointer Sisters,1984,3:55,125.0,Pop,69
Time After Time,Cyndi Lauper,1984,3:53,100.0,Pop,80
The Reflex,Duran Duran,1984,4:15,130.0,New Wave,70
Girls Just Want to Have Fun,Cyndi Lauper,1984,3:32,120.0,Pop,78
Dancing in the Dark,Bruce Springsteen,1984,4:01,137.0,Rock,81
Let's Hear It for the Boy,Deniece Williams,1984,4:17,132.0,Pop,71
99 Luftballons/99 Red Balloons,Nena,1984,3:58,140.0,New Wave,77
Break My Stride,Matthew Wilder,1984,3:42,128.0,Pop,72
Somebody's Watching Me,Rockwell,1984,4:55,124.0,Funk,78
I Just Called to Say I Love You,Stevie Wonder,1984,4:18,75.0,Soul,85
Footloose,Kenny Loggins,1984,3:38,158.0,Rock,78
"Say, Say, Say",Paul McCartneyandMichael Jackson,1984,3:45,111.0,Pop,80
What's Love Got to Do with It,Tina Turner,1984,3:37,97.0,Pop,82
When Doves Cry,Prince,1984,3:54,145.0,Pop,85
Yah Mo B There,James IngramandMichael McDonald,1984,4:38,98.0,r&b,60
Rock Me Tonite,Billy Squier,1984,3:43,120.0,hard rock,57
When You Close Your Eyes,Night Ranger,1984,3:38,132.0,hard rock,62
Magic,The Cars,1984,3:48,124.0,rock,67
Major Tom (Coming Home),Peter Schilling,1984,3:48,114.0,synth-pop,73
New Moon on Monday,Duran Duran,1984,4:00,126.0,new wave,64
On the Dark Side,John Cafferty and the Beaver Brown Band,1984,3:45,110.0,rock,69
Undercover of the Night,The Rolling Stones,1984,4:22,128.0,rock,71
Dancing in the Sheets,Shalamar,1984,3:52,122.0,funk,61
Got a Hold on Me,Christine McVie,1984,3:37,102.0,soft rock,66
Tonight,Kool & the Gang,1984,3:36,118.0,funk,59
The Longest Time,Billy Joel,1984,3:03,100.0,doo-wop,75
Head over Heels,The Go-Go's,1984,3:45,135.0,new wave,63
Round and Round,Ratt,1984,4:31,130.0,hard rock,68
Pink Houses,John Cougar Mellencamp,1984,3:33,105.0,heartland rock,72
Wrapped Around Your Finger,The Police,1984,5:09,125.0,rock,70
Time Will Reveal,DeBarge,1984,4:06,95.0,r&b,58
Think of Laura,Christopher Cross,1984,3:39,88.0,soft rock,55
Church of the Poison Mind,Culture Club,1984,3:42,108.0,new wave,60
Nobody Told Me,John Lennon,1984,3:44,112.0,rock,65
Breakin'... There's No Stopping Us,Ollie & Jerry,1984,4:13,124.0,Hip Hop,69
Holiday,Madonna,1984,3:59,122.0,Pop,81
Thriller,Michael Jackson,1984,5:57,118.0,Pop,95
I Still Can't Get Over Loving You,Ray Parker Jr.,1984,3:57,106.0,R&B,67
I'm So Excited,The Pointer Sisters,1984,3:57,130.0,Pop,73
Give It Up,KC and the Sunshine Band,1984,3:47,120.0,Funk,65
Dance Hall Days,Wang Chung,1984,3:48,128.0,New Wave,68
Cruel Summer,Bananarama,1984,3:53,120.0,Pop,77
An Innocent Man,Billy Joel,1984,3:39,136.0,Pop,75
They Don't Know,Tracey Ullman,1984,3:19,122.0,Pop,69
Adult Education,Daryl Hall & John Oates,1984,4:55,114.0,Pop,70
Breakdance,Irene Cara,1984,4:20,124.0,Pop,66
Running with the Night,Lionel Richie,1984,4:27,118.0,R&B,70
Sad Songs (Say So Much),Elton John,1984,3:46,138.0,Pop,68
I Want a New Drug,Huey Lewis and the News,1984,4:15,140.0,Rock,75
Islands in the Stream,Kenny RogersandDolly Parton,1984,4:07,108.0,Country,80
Love Is a Battlefield,Pat Benatar,1984,4:02,128.0,Rock,76
Infatuation,Rod Stewart,1984,3:36,130.0,Rock,65
Almost Paradise,Mike RenoandAnn Wilson,1984,4:12,78.0,Rock,74
Legs,ZZ Top,1984,4:32,120.0,Rock,73
State of Shock,The Jacksons,1984,4:00,116.0,Pop,71
Love Somebody,Rick Springfield,1984,4:08,134.0,Rock,67
Miss Me Blind,Culture Club,1984,4:17,100.0,Pop,69
If This Is It,Huey Lewis and the News,1984,3:58,136.0,Rock,74
You Might Think,The Cars,1984,3:25,148.0,Rock,77
Lucky Star,Madonna,1984,3:47,118.0,Pop,79
Cover Me,Bruce Springsteen,1984,4:10,126.0,Rock,68
Cum on Feel the Noize,Quiet Riot,1984,4:41,130.0,Metal,72
That's All,Genesis,1984,3:57,132.0,Rock,72
Caribbean Queen (No More Love on the Run),Billy Ocean,1984,4:35,105.0,Pop,78
To All the Girls I've Loved Before,Julio IglesiasandWillie Nelson,1984,3:40,98.0,Country,73
Let the Music Play,Shannon,1984,5:55,110.0,Electro,67
Automatic,The Pointer Sisters,1984,3:40,110.0,Funk,70
If Ever You're in My Arms Again,Peabo Bryson,1984,4:10,80.0,Soul,65
The Warrior,Scandal,1984,4:08,144.0,Rock,69
Hard Habit to Break,Chicago,1984,4:24,96.0,Rock,72
The Heart of Rock & Roll,Huey Lewis and the News,1984,3:43,135.0,Rock,75
Union of the Snake,Duran Duran,1984,4:10,125.0,New Wave,68
Twist of Fate,Olivia Newton-John,1984,3:39,116.0,Pop,66
Drive,The Cars,1984,3:54,102.0,Rock,70
Sister Christian,Night Ranger,1984,5:29,118.0,Rock,74
Uptown Girl,Billy Joel,1984,3:32,145.0,Pop,83
Here Comes the Rain Again,Eurythmics,1984,4:48,72.0,New Wave,77
Eyes Without a Face,Billy Idol,1984,5:01,86.0,Rock,79
Against All Odds (Take a Look at Me Now),Phil Collins,1984,3:47,120.0,Soft Rock,79
Jump,Van Halen,1984,4:21,130.0,Hard Rock,83
Hello,Lionel Richie,1984,4:00,100.0,Soul,77
Owner of a Lonely Heart,Yes,1984,4:41,132.0,Rock,75
Ghostbusters,Ray Parker Jr.,1984,4:15,114.0,Pop,76
Karma Chameleon,Culture Club,1984,4:27,95.0,New Wave,74
Missing You,John Waite,1984,4:15,122.0,Rock,72
All Night Long (All Night),Lionel Richie,1984,5:43,105.0,Soul,73
Private Dancer,Tina Turner,1985,4:50,115.0,Pop Rock,89
Born in the U.S.A.,Bruce Springsteen,1985,4:40,150.0,Heartland Rock,92
Jungle Love,The Time,1985,4:10,110.0,Funk,77
Do What You Do,Jermaine Jackson,1985,4:25,100.0,R&B,71
Fresh,Kool & the Gang,1985,4:35,114.0,Funk,81
Solid,Ashford & Simpson,1985,4:40,108.0,R&B,73
Some Like It Hot,The Power Station,1985,4:30,120.0,New Wave,77
Valotte,Unknown,1985,4:10,115.0,Pop,65
Sugar Walls,Sheena Easton,1985,4:50,105.0,R&B,79
Sentimental Street,Night Ranger,1985,4:45,118.0,Hard Rock,76
Dress You Up,Madonna,1985,4:00,124.0,Dance-pop,80
All She Wants to Do Is Dance,Don Henley,1985,4:50,122.0,Rock,87
Obsession,Animotion,1985,4:30,120.0,synth-pop,69
If You Love Somebody Set Them Free,Sting,1985,4:40,105.0,new wave,71
One Night in Bangkok,Murray Head,1985,3:46,124.0,synth-pop,73
Too Late for Goodbyes,Julian Lennon,1985,4:10,105.0,Pop Rock,72
Freedom,Wham!,1985,4:20,125.0,Pop,78
Walking on Sunshine,Katrina and the Waves,1985,3:58,110.0,Pop Rock,90
Summer of '69,Bryan Adams,1985,3:34,136.0,Rock,95
I Can't Hold Back,Survivor,1985,4:00,130.0,Arena Rock,80
No More Lonely Nights,Paul McCartney,1985,5:00,95.0,Soft Rock,75
Be Near Me,ABC,1985,4:05,118.0,Synth-pop,70
Would I Lie to You?,Eurythmics,1985,4:30,115.0,synth-pop,70
Misled,Kool & the Gang,1985,3:54,100.0,r&b,58
Voices Carry,'Til Tuesday,1985,4:38,125.0,new wave,63
Glory Days,Bruce Springsteen,1985,4:31,128.0,rock,84
Run to You,Bryan Adams,1985,4:30,130.0,rock,71
All Through the Night,Cyndi Lauper,1985,3:46,122.0,pop,70
Sussudio,Phil Collins,1985,4:27,128.0,pop,75
Never Surrender,Corey Hart,1985,4:16,120.0,rock,68
Freeway of Love,Aretha Franklin,1985,4:28,98.0,soul,70
All I Need,Jack Wagner,1985,4:00,115.0,pop,50
Things Can Only Get Better,Howard Jones,1985,3:58,130.0,synth-pop,65
Nightshift,Commodores,1985,4:58,80.0,Soul,68
We Belong,Pat Benatar,1985,3:26,120.0,Rock,70
Neutron Dance,The Pointer Sisters,1985,3:54,150.0,Pop,72
Don't Lose My Number,Phil Collins,1985,4:20,118.0,pop,64
In My House,Mary Jane Girls,1985,4:05,112.0,funk,67
Smooth Operator,Sade,1985,4:58,115.0,smooth jazz,81
Axel F,Harold Faltermeyer,1985,2:36,110.0,instrumental,79
Head over Heels,Tears for Fears,1985,4:41,104.0,new wave,76
Better Be Good to Me,Tina Turner,1985,3:49,124.0,rock,74
Material Girl,Madonna,1985,4:05,120.0,pop,82
We Don't Need Another Hero (Thunderdome),Tina Turner,1985,4:56,110.0,rock,77
The Boys of Summer,Don Henley,1985,4:35,114.0,rock,88
Suddenly,Billy Ocean,1985,4:05,95.0,pop,66
Raspberry Beret,Prince&the Revolution,1985,3:54,126.0,funk,85
Separate Lives,Phil CollinsandMarilyn Martin,1985,4:20,80.0,pop,78
Missing You,Diana Ross,1985,4:23,78.0,soul,62
The Search Is Over,Survivor,1985,4:25,132.0,rock,72
You Give Good Love,Whitney Houston,1985,4:41,85.0,r&b,80
Strut,Sheena Easton,1985,4:10,110.0,pop,60
Shout,Tears for Fears,1985,4:02,132.0,New Wave,79
We Are the World,USA for Africa,1985,5:15,75.0,Pop,88
The Heat Is On,Glenn Frey,1985,3:55,140.0,Rock,73
St. Elmo's Fire (Man in Motion),John Parr,1985,4:36,138.0,Rock,77
Cherish,Kool & the Gang,1985,4:35,112.0,Funk,72
You're the Inspiration,Chicago,1985,3:57,70.0,Pop,79
The Wild Boys,Duran Duran,1985,4:20,130.0,New Wave,71
A View to a Kill,Duran Duran,1985,3:49,135.0,New Wave,77
Sea of Love,The Honeydrippers,1985,3:10,110.0,Rock,66
One More Night,Phil Collins,1985,3:43,70.0,Pop,73
Rhythm of the Night,DeBarge,1985,3:57,120.0,Pop,76
Oh Sheila,Ready for the World,1985,4:03,118.0,Funk,70
You Belong to the City,Glenn Frey,1985,4:16,115.0,Rock,71
Lovergirl,Teena Marie,1985,4:10,105.0,Soul,67
Loverboy,Billy Ocean,1985,3:50,112.0,Pop,69
Miami Vice Theme,Jan Hammer,1985,2:35,120.0,Electronic,65
Cool It Now,New Edition,1985,3:36,115.0,R&B,68
Everything She Wants,Wham!,1985,3:38,108.0,Pop,70
Heaven,Bryan Adams,1985,4:02,128.0,Rock,74
Saving All My Love for You,Whitney Houston,1985,3:43,70.0,R&B,81
Part-Time Lover,Stevie Wonder,1985,4:06,120.0,Soul,76
California Girls,David Lee Roth,1985,3:20,140.0,Hard Rock,79
What About Love,Heart,1985,4:40,112.0,Arena Rock,86
Lonely Ol' Night,John Cougar Mellencamp,1985,3:40,132.0,Heartland Rock,83
Who's Holding Donna Now,DeBarge,1985,4:00,102.0,R&B,74
Lay Your Hands on Me,Thompson Twins,1985,4:15,116.0,Synth-pop,76
Method of Modern Love,Daryl Hall & John Oates,1985,4:50,128.0,Pop,82
I'm on Fire,Bruce Springsteen,1985,2:28,124.0,Heartland Rock,88
Angel,Madonna,1985,3:50,100.0,Pop,85
Penny Lover,Lionel Richie,1985,3:40,98.0,Soul,84
Fortress Around Your Heart,Sting,1985,4:20,105.0,Soft Rock,75
Who's Zoomin' Who?,Aretha Franklin,1985,4:55,118.0,R&B,78
Don't You (Forget About Me),Simple Minds,1985,4:30,124.0,Rock,85
The Power of Love,Huey Lewis and the News,1985,3:47,135.0,Rock,82
We Built This City,Starship,1985,4:57,145.0,Rock,78
Can't Fight This Feeling,REO Speedwagon,1985,4:33,132.0,Rock,80
Easy Lover,Philip BaileyandPhil Collins,1985,5:42,135.0,Pop,75
Everytime You Go Away,Paul Young,1985,4:34,118.0,Pop,70
Take On Me,a-ha,1985,3:45,169.0,synth-pop,84
Crazy for You,Madonna,1985,3:41,70.0,power ballad,81
Money for Nothing,Dire Straits,1985,5:40,110.0,rock,79
Everybody Wants to Rule the World,Tears for Fears,1985,4:00,110.0,new wave,82
Out of Touch,Daryl Hall & John Oates,1985,3:58,112.0,pop,76
I Feel for You,Chaka Khan,1985,3:53,110.0,funk,78
I Want to Know What Love Is,Foreigner,1985,5:03,74.0,power ballad,80
Wake Me Up Before You Go-Go,Wham!,1985,3:20,142.0,pop,83
Like a Virgin,Madonna,1985,3:16,116.0,pop,88
Careless Whisper,George Michael,1985,5:00,72.0,pop,85
Stuck with You,Huey Lewis and the News,1986,3:50,125.0,Rock,78
Holding Back the Years,Simply Red,1986,4:30,82.0,Soul,75
Sledgehammer,Peter Gabriel,1986,3:55,130.0,Pop,84
Sara,Starship,1986,4:40,108.0,Rock,70
Human,The Human League,1986,3:55,112.0,Synth-pop,77
Tender Love,Force MDs,1986,3:56,72.0,R&B,63
Spies Like Us,Paul McCartney,1986,4:46,120.0,Pop Rock,62
Object of My Desire,Starpoint,1986,4:03,114.0,R&B,59
King for a Day,Thompson Twins,1986,5:20,112.0,New Wave,55
Love Will Conquer All,Lionel Richie,1986,3:40,86.0,Pop,68
Dreamtime,Daryl Hall,1986,4:45,125.0,Pop Rock,60
A Different Corner,George Michael,1986,4:04,94.0,Pop,75
I'll Be Over You,Toto,1986,3:50,74.0,Soft Rock,78
Go Home,Stevie Wonder,1986,5:18,118.0,R&B,64
A Love Bizarre,Sheila E.,1986,3:40,115.0,Funk,65
Life in a Northern Town,Dream Academy,1986,4:16,120.0,Folk Pop,69
Nikita,Elton John,1986,5:43,87.0,Pop,78
Bad Boy,Miami Sound Machine,1986,3:55,118.0,Latin Pop,59
Tonight She Comes,The Cars,1986,3:52,133.0,New Wave,67
Sleeping Bag,ZZ Top,1986,4:03,122.0,Rock,60
True Blue,Madonna,1986,4:18,118.0,Pop,73
Rumors,Timex Social Club,1986,3:45,108.0,R&B,66
Walk This Way,Run–D.M.C.featuringAerosmith,1986,5:10,105.0,Hip-Hop,81
Take Me Home,Phil Collins,1986,5:51,119.0,Soft Rock,74
Living in America,James Brown,1986,4:42,114.0,Funk,68
Perfect Way,Scritti Politti,1986,4:02,115.0,Synth-pop,55
I'm Your Man,Wham!,1986,4:40,131.0,Pop,72
Election Day,Arcadia,1986,4:28,110.0,New Wave,56
Baby Love,Regina,1986,3:55,118.0,Pop,54
Throwing It All Away,Genesis,1986,3:48,105.0,Rock,73
Love Touch,Rod Stewart,1986,4:03,116.0,Pop Rock,57
Papa Don't Preach,Madonna,1986,4:00,120.0,Pop,86
Let's Go All the Way,Sly Fox,1986,3:51,110.0,Pop,55
I Didn't Mean to Turn You On,Robert Palmer,1986,3:34,119.0,Rock,56
Words Get in the Way,Miami Sound Machine,1986,3:27,74.0,Pop,57
No One Is to Blame,Howard Jones,1986,4:11,105.0,Pop,59
All I Need Is a Miracle,Mike + The Mechanics,1986,4:10,130.0,Pop Rock,64
What Have You Done For Me Lately,Janet Jackson,1986,5:00,114.0,R&B,66
Danger Zone,Kenny Loggins,1986,3:36,157.0,Rock,82
Sweet Freedom,Michael McDonald,1986,4:04,101.0,Pop,62
Tarzan Boy,Baltimora,1986,3:50,108.0,Italo-Disco,76
Small Town,John Cougar Mellencamp,1986,3:41,126.0,Rock,71
Typical Male,Tina Turner,1986,4:18,110.0,Pop Rock,61
Silent Running (On Dangerous Ground),Mike + The Mechanics,1986,6:10,112.0,Rock,63
Why Can't This Be Love,Van Halen,1986,3:47,116.0,Hard Rock,74
Tarzan Boy,Baltimora,1986,3:50,108.0,Italo-Disco,76
Small Town,John Cougar Mellencamp,1986,3:41,126.0,Rock,71
Typical Male,Tina Turner,1986,4:18,110.0,Pop Rock,61
R.O.C.K. in the U.S.A.,John Cougar Mellencamp,1986,3:08,139.0,Rock,65
Who's Johnny,El DeBarge,1986,4:11,110.0,R&B,58
Kiss,PrinceandThe Revolution,1986,3:30,110.0,Funk,88
There'll Be Sad Songs (To Make You Cry),Billy Ocean,1986,4:00,100.0,Soul,74
West End Girls,Pet Shop Boys,1986,4:00,110.0,Synth-pop,76
Never,Heart,1986,4:00,128.0,Rock,67
Alive and Kicking,Simple Minds,1986,4:40,130.0,New Wave,71
Secret Lovers,Atlantic Starr,1986,4:10,95.0,R&B,73
The Greatest Love of All,Whitney Houston,1986,5:00,78.0,Ballad,88
Addicted to Love,Robert Palmer,1986,4:05,122.0,Rock,80
True Colors,Cyndi Lauper,1986,3:47,90.0,Pop,74
Conga,Miami Sound Machine,1986,4:15,123.0,Latin,69
Dancing on the Ceiling,Lionel Richie,1986,4:31,133.0,Pop,64
Glory of Love,Peter Cetera,1986,4:25,115.0,Pop,79
Friends and Lovers,Gloria LoringandCarl Anderson,1986,4:35,85.0,Soul,60
Higher Love,Steve Winwood,1986,4:10,105.0,Pop,83
Kyrie,Mr. Mister,1986,4:15,128.0,Rock,77
Something About You,Level 42,1986,3:45,105.0,Pop,60
Venus,Bananarama,1986,3:38,124.0,Pop,71
Burning Heart,Survivor,1986,3:50,135.0,Rock,72
On My Own,Patti LaBelleandMichael McDonald,1986,4:30,80.0,Soul,78
Party All the Time,Eddie Murphy,1986,3:55,118.0,Funk,68
How Will I Know,Whitney Houston,1986,4:00,125.0,Pop,85
Broken Wings,Mr. Mister,1986,4:20,130.0,Rock,82
Mad About You,Belinda Carlisle,1986,3:36,156.0,Pop,62
Live to Tell,Madonna,1986,5:51,110.0,Pop,72
Don't Forget Me (When I'm Gone),Glass Tiger,1986,4:07,108.0,Rock,58
These Dreams,Heart,1986,4:15,79.0,Rock,70
When I Think of You,Janet Jackson,1986,3:57,117.0,R&B,68
I Miss You,Klymaxx,1986,4:15,98.0,R&B,65
"Say You, Say Me",Lionel Richie,1986,3:50,105.0,R&B,70
That's What Friends Are For,"Dionne and Friends (Dionne Warwick,Gladys Knight,Elton JohnandStevie Wonder)",1986,4:10,120.0,Pop,75
Rock Me Amadeus,Falco,1986,3:45,115.0,Synth-pop,72
Take My Breath Away,Berlin,1986,4:10,103.0,Synth-pop,81
I Can't Wait,Nu Shooz,1986,3:40,100.0,Funk,69
Talk to Me,Stevie Nicks,1986,4:10,118.0,Rock,59
What You Need,INXS,1986,3:35,116.0,Rock,67
The Sweetest Taboo,Sade,1986,4:36,92.0,R&B,74
Invisible Touch,Genesis,1986,3:28,129.0,Rock,71
If You Leave,Orchestral Manoeuvres in the Dark,1986,4:24,120.0,Pop,73
Crush on You,The Jets,1986,4:30,119.0,Pop,54
Two of Hearts,Stacey Q,1986,4:00,130.0,Pop,61
Amanda,Boston,1986,4:16,82.0,Rock,63
Walk of Life,Dire Straits,1986,4:12,118.0,Rock,81
Manic Monday,The Bangles,1986,3:04,116.0,Pop,75
"When the Going Gets Tough, the Tough Get Going",Billy Ocean,1986,4:08,120.0,Pop,65
You Give Love a Bad Name,Bon Jovi,1986,3:50,125.0,Hard rock,87
Sweet Love,Anita Baker,1986,4:26,89.0,Soul,73
Living in America,James Brown,1986,4:42,114.0,Funk,68
Perfect Way,Scritti Politti,1986,4:02,115.0,Synth-pop,55
Word Up!,Cameo,1986,4:11,116.0,Funk,77
Silent Running (On Dangerous Ground),Mike + The Mechanics,1986,6:10,112.0,Rock,63
Why Can't This Be Love,Van Halen,1986,3:47,116.0,Hard Rock,74
Word Up!,Cameo,1986,4:11,116.0,Funk,77
Who's Johnny,El DeBarge,1986,4:11,110.0,R&B,58
R.O.C.K. in the U.S.A.,John Cougar Mellencamp,1986,3:08,139.0,Rock,65
Take Me Home Tonight,Eddie Money,1986,3:30,132.0,Rock,77
Nasty,Janet Jackson,1986,4:03,119.0,R&B,68
I'm Your Man,Wham!,1986,4:40,131.0,Pop,72
We Don't Have to Take Our Clothes Off,Jermaine Stewart,1986,4:40,121.0,Pop,68
Your Wildest Dreams,Moody Blues,1986,4:50,130.0,Synth-pop,69
With or Without You,U2,1987,4:56,110.0,Rock,89
Always,Atlantic Starr,1987,4:48,67.0,Soul,72
Mony Mony,Billy Idol,1987,5:01,134.0,Punk Rock,74
I Still Haven't Found What I'm Looking For,U2,1987,4:37,101.0,Rock,87
Didn't We Almost Have It All,Whitney Houston,1987,5:05,64.0,Pop,76
Looking for a New Love,Jody Watley,1987,5:06,112.0,R&B,65
Head to Toe,Lisa Lisa and Cult Jam,1987,5:02,115.0,Freestyle,66
I Think We're Alone Now,Tiffany,1987,3:47,131.0,Pop,79
Little Lies,Fleetwood Mac,1987,3:38,125.0,Pop Rock,83
Luka,Suzanne Vega,1987,3:51,123.0,Folk Rock,77
I Heard A Rumour,Bananarama,1987,3:24,124.0,Pop,70
Don't Mean Nothing,Richard Marx,1987,4:41,92.0,Pop Rock,71
Songbird,Kenny G,1987,5:00,90.0,Jazz,68
I Want Your Sex,George Michael,1987,4:44,101.0,Pop,72
Notorious,Duran Duran,1987,4:00,107.0,Pop Rock,69
Only in My Dreams,Debbie Gibson,1987,3:48,125.0,Pop,70
(I've Had) The Time of My Life,Bill MedleyandJennifer Warnes,1987,4:47,109.0,Pop,86
The Next Time I Fall,Peter CeteraandAmy Grant,1987,3:43,105.0,Soft Rock,66
The Lady in Red,Chris de Burgh,1987,4:16,77.0,Soft Rock,79
Ballerina Girl,Lionel Richie,1987,3:38,74.0,Pop,67
Don't Get Me Wrong,The Pretenders,1987,3:48,95.0,Pop Rock,81
Doing It All for My Baby,Huey Lewis and the News,1987,3:39,112.0,Rock,65
Right on Track,Breakfast Club,1987,4:18,115.0,New Wave,60
Victory,Kool & the Gang,1987,4:37,107.0,Soul,64
Point of No Return,Exposé,1987,3:28,121.0,Dance-Pop,63
Is This Love,Survivor,1987,3:42,94.0,Hard Rock,69
Diamonds,Herb Alpert,1987,4:53,112.0,Pop,61
Nothing's Gonna Stop Us Now,Starship,1987,4:29,107.0,Pop Rock,83
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,4:51,119.0,Pop,89
Shake You Down,Gregory Abbott,1987,4:05,91.0,Soul,69
Midnight Blue,Lou Gramm,1987,3:56,125.0,Rock,71
Big Love,Fleetwood Mac,1987,3:37,134.0,Pop Rock,79
Here I Go Again,Whitesnake,1987,4:35,91.0,Hard Rock,84
C'est La Vie,Robbie Nevil,1987,3:30,108.0,Pop,64
Change of Heart,Cyndi Lauper,1987,4:22,105.0,Pop,68
Come Go with Me,Exposé,1987,4:17,119.0,Dance-Pop,70
Can't We Try,Dan HillfeaturingVonda Shepard,1987,4:02,74.0,Pop,63
To Be a Lover,Billy Idol,1987,3:51,115.0,Punk Rock,67
Mandolin Rain,Bruce Hornsby and the Range,1987,5:19,140.0,Soft Rock,74
Breakout,Swing Out Sister,1987,3:46,116.0,Pop,72
Meet Me Half Way,Kenny Loggins,1987,3:40,94.0,Soft Rock,73
I've Been in Love Before,Cutting Crew,1987,5:10,82.0,Soft Rock,69
(You Gotta) Fight for Your Right (To Party!),Beastie Boys,1987,3:28,133.0,Hip-Hop,81
Funkytown,Pseudo Echo,1987,4:02,122.0,Synth-pop,63
Love You Down,Ready for the World,1987,4:02,70.0,Soul,65
Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,1987,3:55,124.0,Latin Pop,76
Rock Steady,The Whispers,1987,5:11,116.0,Soul,74
Wanted Dead or Alive,Bon Jovi,1987,5:08,75.0,Rock,85
Big Time,Peter Gabriel,1987,4:28,118.0,Art Rock,71
The Finer Things,Steve Winwood,1987,5:48,105.0,Pop Rock,67
Let Me Be the One,Exposé,1987,4:10,118.0,Dance-Pop,64
Nothing's Gonna Change My Love for You,Glenn Medeiros,1987,3:52,84.0,Pop,77
Sign o' the Times,Prince,1987,4:57,108.0,Funk Rock,74
Bad,Michael Jackson,1987,4:07,114.0,Pop,81
La Isla Bonita,Madonna,1987,4:02,100.0,Pop,84
Don't Disturb This Groove,The System,1987,4:43,97.0,R&B,69
Carrie,Europe,1987,4:31,136.0,Hard Rock,79
Just to See Her,Smokey Robinson,1987,4:03,112.0,Soul,68
Brilliant Disguise,Bruce Springsteen,1987,4:17,105.0,Rock,76
Hip to Be Square,Huey Lewis and the News,1987,4:05,141.0,Rock,76
Heat of the Night,Bryan Adams,1987,5:07,124.0,Rock,73
Something So Strong,Crowded House,1987,2:51,139.0,Pop Rock,75
Will You Still Love Me?,Chicago,1987,5:44,82.0,Soft Rock,74
In Too Deep,Genesis,1987,5:02,92.0,Soft Rock,71
Let's Wait Awhile,Janet Jackson,1987,4:37,87.0,Soul,72
Causing a Commotion,Madonna,1987,4:20,122.0,Pop,66
Lean on Me,Club Nouveau,1987,3:58,88.0,R&B,71
Open Your Heart,Madonna,1987,4:13,113.0,Pop,75
